Q: http://ssd.jpl.nasa.gov/sbdb_query.cgi#x, alle Asteroiden aus dem Main-belt  mit Durchmesser größer 10 km 
name,diameter,e,a,orbital_period_in_years,albedo,period_of_rot_in_h,GM
"   313 Chaldaea",96.34,.1809576611396429,2.375517924586561,3.66138729243141,0.0524,8.392,
"   314 Rosalia",59.65,.1765934320143812,3.153246153111395,5.59944539888198,0.0787,20.43,
"   316 Goberta",47.92,.1362891476889804,3.179121589185645,5.66850990379052,0.0925,8.605,
"   317 Roxane",18.67,.08595572205143076,2.286617985487397,3.45779008742726,0.4928,8.169,
"   318 Magdalena",85,.08511875965464231,3.192984339688004,5.70562710987859,,42.49,
"   321 Florentina",27.23,.04580608045249902,2.886569691641783,4.90434793451574,0.2296,2.871,
"   322 Phaeo",70.84,.2463310241202552,2.781768414595169,4.63969743038124,0.0876,17.5845,
"   324 Bamberga",229.44,.3400386032716994,2.682323555613915,4.39313902881716,0.0628,29.43,
"   326 Tamara",93.00,.1898010515075684,2.317510829543574,3.52809979212267,0.0368,14.445,
"   327 Columbia",26.1,.06242983421006115,2.776633676716748,4.62685705540824,0.2360,5.9320,
"   328 Gudrun",122.92,.105883069751968,3.110622103190598,5.48629407364083,0.0425,10.992,
"   329 Svea",77.80,.02538273939812541,2.477150353263041,3.89885203194158,0.0399,22.778,
"   331 Etheridgea",74.92,.1001643479697165,3.023390270322464,5.25713971334331,0.0447,25.315,
"   332 Siri",40.37,.08917235393356322,2.774238018613255,4.62087032237024,0.1719,8.0074,
"   333 Badenia (1892 A)",78.17,.1603364772918122,3.134074439302648,5.54845621798492,0.0475,8.192,
"   335 Roberta (1892 C)",89.07,.172118976093805,2.475304962866879,3.89449608079882,0.0580,12.054,
"   336 Lacadiera (1892 D)",69.31,.09522387200241919,2.251715423267611,3.37892425307348,0.0459,13.70,
"   337 Devosa (1892 E)",59.11,.1374063437891315,2.382877806249913,3.67841615067963,0.1614,4.653,
"   338 Budrosa (1892 F)",63.11,.0224532372227199,2.912795671447709,4.9713373288233,0.1766,4.6084,
"   339 Dorothea (1892 G)",38.25,.09708157384235497,3.011760489387218,5.22683571091133,0.2431,5.974,
"   340 Eduarda (1892 H)",30.24,.1144975706790137,2.746502109502348,4.55174692671499,0.2118,8.0062,
"   341 California (1892 J)",14.67,.1943945221552352,2.199427960916961,3.26191631574918,0.4950,317.,
"   342 Endymion (1892 K)",60.63,.1276992849059302,2.568828606164136,4.11728467249088,0.0393,6.319,
"   343 Ostara (1892 N)",19.10,.2288580217286715,2.411870863738536,3.74575423268451,0.1151,109.87,
"   344 Desiderata (1892 M)",132.27,.3133444836738976,2.597862557991265,4.18728439127479,0.0592,10.747,
"   345 Tercidina (1892 O)",94.12,.06112029229407429,2.3255100017852,3.54638204762786,0.0654,12.371,
"   346 Hermentaria (1892 P)",106.52,.1009787403171514,2.796858158223395,4.67750074127596,0.2189,28.43,
"   347 Pariana (1892 Q)",51.36,.1671607545168853,2.611706157910249,4.22079900828301,0.1845,4.0529,
"   348 May (1892 R)",82.82,.06743723547886495,2.969443648609408,5.11706382953403,0.0448,7.3812,
"   349 Dembowska (1892 T)",139.77,.09147334879546806,2.923794657310719,4.99952223858268,0.3840,4.701,
"   350 Ornamenta (1892 U)",118.35,.1592887268342128,3.108851508053068,5.48161046558874,0.0566,9.178,
"   351 Yrsa (1892 V)",39.59,.1525426557434127,2.767237404290533,4.6033906498258,0.2884,13.29,
"   352 Gisela (1893 B)",20.27,.1493105684427778,2.19391949697704,3.24966979502723,0.4261,7.490,
"   354 Eleonora (1893 A)",155.17,.1147381649623973,2.797767522992245,4.67978217630181,0.1948,4.277,
"   355 Gabriella (1893 E)",22.79,.1066662680712283,2.537468801910057,4.04212062173378,0.2353,4.830,
"   356 Liguria (1893 G)",131.31,.2372103940065043,2.758055830822554,4.58049888935656,0.0528,31.82,
"   357 Ninina (1893 J)",106.10,.07398206186807864,3.156226298325214,5.60738536063058,0.0510,36.0105,
"   358 Apollonia (1893 K)",89.45,.1528436009246951,2.875472582914699,4.87609377077585,0.0506,50.6,
"   359 Georgia (1893 M)",43.89,.1569346942418069,2.728048130801286,4.50594871760285,0.2621,5.537,
"   360 Carlova (1893 N)",115.76,.1780030031834368,3.002525109155199,5.20281249054387,0.0535,6.183,
"   362 Havnia (1893 R)",98,.04289465669649158,2.578434516746202,4.14040058940754,,16.92,
"   363 Padua (1893 S)",97,.07001192124229624,2.749603658909009,4.55945934725075,,8.401,
"   364 Isara (1893 T)",27.99,.1497647840105186,2.220210684066301,3.3082588625141,0.2566,9.156,
"   365 Corduba (1893 V)",105.92,.1572306942108562,2.801216350769241,4.68843804325949,0.0335,12.705,
"   366 Vincentina (1893 W)",93.75,.05534202880045068,3.144000445833078,5.57483606184573,0.0800,12.7365,
"   367 Amicitia (1893 AA)",19.13,.09550508581295411,2.21947597803717,3.30661685845325,0.2535,5.05538,
"   368 Haidea (1893 AB)",69.61,.2003072782765625,3.075379590261989,5.39332130561415,0.0389,9.823,
"   369 Aeria (1893 AE)",60.00,.09738915056192393,2.648731597187958,4.31087202946463,0.1919,4.778,
"   371 Bohemia (1893 AD)",54.64,.06429219066388368,2.726242162097317,4.50147504903848,0.1924,10.7391,
"   372 Palma (1893 AH)",188.62,.2595814373772334,3.15125159152635,5.59413340998186,0.0655,8.567,
"   373 Melusina (1893 AJ)",95.77,.1420650669591293,3.116580687004467,5.50206561008665,0.0429,12.97,
"   374 Burgundia (1893 AK)",44.67,.08076271582687457,2.781169525509357,4.63819918492483,0.3014,6.972,
"   375 Ursula (1893 AL)",216,.1059018539866753,3.123948169789652,5.52158715866885,,16.83,
"   376 Geometria (1893 AM)",34.91,.1724930134275438,2.288458478899421,3.46196567797949,0.2320,7.74,
"   377 Campania (1893 AN)",91.05,.07821402874601592,2.68995679421029,4.41190506712571,0.0592,11.664,
"   378 Holmia (1893 AP)",26.74,.1297964139625484,2.775737510131021,4.62461723882478,0.2971,4.450,
"   379 Huenna (1894 AQ)",92.33,.185668956368622,3.136288978387651,5.55433807099485,0.0587,14.141,
"   380 Fiducia (1894 AR)",73.19,.1147708662342871,2.677467972013999,4.38121563651054,0.0563,13.69,
"   382 Dodona (1894 AT)",58.37,.172213067644499,3.120374431925556,5.51211498140016,0.1610,4.113,
"   383 Janina (1894 AU)",45.52,.1632983691186993,3.144178673202648,5.57531010874802,0.0926,6.4,
"   384 Burdigala (1894 AV)",36.93,.1488989397481478,2.650430325939041,4.31501977489975,0.1805,21.1,
"   385 Ilmatar (1894 AX)",91.53,.1223585455077204,2.851123157649591,4.8142891260887,0.2129,62.35,
"   386 Siegena (1894 AY)",165.01,.1706388796779189,2.89570688738608,4.92765280950534,0.0692,9.763,
"   387 Aquitania (1894 AZ)",100.51,.2358551373290372,2.740603138413489,4.5370903564134,0.1900,24.144,
"   388 Charybdis (1894 BA)",114.17,.06489221075879888,3.005235837599979,5.20985985601959,0.0506,9.516,
"   389 Industria (1894 BB)",79.23,.06799935368628811,2.608864823253868,4.21391302682127,0.1983,8.53,
"   390 Alma (1894 BC)",23.74,.1326219335351034,2.650585671013086,4.31539914360932,0.2190,3.74,
"   392 Wilhelmina (1894 BF)",62.88,.1413623590241643,2.88353512346798,4.8966162663151,0.0589,17.96,
"   393 Lampetia (1894 BG)",96.89,.3314646834428747,2.777372449459846,4.62870376457189,0.0829,38.7,
"   394 Arduina (1894 BH)",31.32,.226186280640582,2.766349498390163,4.60117523645555,0.2464,16.53,
"   395 Delia (1894 BK)",50.98,.08653037285096812,2.783628516836546,4.64435189088798,0.0479,19.71,
"   396 Aeolia (1894 BL)",34.09,.1594817930351532,2.741976449232651,4.54050107412345,0.1667,22.2,
"   397 Vienna (1894 BM)",43.34,.246464528585542,2.63671079662981,4.28155915328897,0.1776,15.48,
"   398 Admete (1894 BN)",46.98,.223538238026325,2.739218631599395,4.53365269755509,0.0607,11.208,
"   399 Persephone (1895 BP)",49.13,.07351671787157422,3.051705089617596,5.33116403126689,0.1838,9.136,
"   400 Ducrosa (1895 BU)",33.66,.1166795202311006,3.125897395818924,5.5267558584448,0.1423,6.87,
"   402 Chloe (1895 BW)",54.21,.110862232640884,2.559293107353509,4.0943809021958,0.1483,10.664,
"   403 Cyane (1895 BX)",49.49,.09673117236916623,2.809787897357193,4.70997398709678,0.1653,12.283,
"   404 Arsinoe (1895 BY)",97.71,.198843196912756,2.593637339684961,4.17707311493897,0.0461,8.887,
"   405 Thia (1895 BZ)",124.90,.2424067428731329,2.586104895010809,4.15888974185223,0.0468,10.08,
"   406 Erna (1895 CB)",49.19,.1818931228521523,2.914159007045627,4.97482799290551,0.0524,8.789,
"   407 Arachne (1895 CC)",95.07,.06868456993463266,2.626648306546237,4.2570729549172,0.0548,22.62,
"   408 Fama (1895 CD)",40.81,.1426091954024598,3.16957869537839,5.64300598445378,0.1681,202.1,
"   409 Aspasia (1895 CE)",161.61,.07328445107993356,2.575235959860306,4.13269870743913,0.0606,9.022,
"   410 Chloris (1896 CH)",123.57,.2415938479809153,2.723947173706335,4.49579213943195,0.0554,32.50,
"   411 Xanthe (1896 CJ)",76.53,.1171009872360087,2.932588126032124,5.02209368412256,0.0831,11.344,
"   412 Elisabetha (1896 CK)",90.96,.04364834628547234,2.763524492723541,4.59412893207338,0.0536,19.635,
"   413 Edburga (1896 CL)",31.95,.3434626732133136,2.583036593153491,4.15149042287167,0.1466,15.773,
"   415 Palatia (1896 CO)",76.34,.3005520990050091,2.792672983090926,4.66700566064374,0.0628,20.73,
"   416 Vaticana (1896 CS)",85.47,.2189084651807885,2.790978942126522,4.662759782376,0.1689,5.372,
"   417 Suevia (1896 CT)",40.69,.1352662876839925,2.798910424372999,4.68265003915392,0.1960,7.034,
"   418 Alemannia (1896 CV)",34.10,.1192779515015973,2.592349787232054,4.17396308113076,0.1878,4.671,
"   419 Aurelia (1896 CW)",129.01,.2509059297148342,2.597977374997691,4.18756199070137,0.0455,16.784,
"   423 Diotima (1896 DB)",208.77,.03829721487744592,3.067743556876572,5.37324670726372,0.0515,4.775,
"   424 Gratia (1896 DF)",87.20,.1079843107326134,2.774214853297443,4.62081244502004,0.0279,19.47,
"   425 Cornelia (1896 DC)",63.85,.06032727284298609,2.885277323260569,4.90105465803641,0.0475,17.505,
"   426 Hippo (1897 DH)",127.10,.1038419462113758,2.889282526796773,4.91126331214392,0.0469,34.3,
"   427 Galene (1897 DJ)",29.98,.1206800085082557,2.971191646805696,5.12158282481364,0.2364,3.705,
"   428 Monachia (1897 DK)",17.65,.1789273635263868,2.307916520893611,3.50621340869691,0.1142,3.63384,
"   429 Lotis (1897 DL)",69.62,.1227776479769866,2.607272575928359,4.2100558504182,0.0430,13.577,
"   430 Hybris (1897 DM)",33.33,.2551702278259423,2.844802435537504,4.79828863574394,0.1206,7.205,
"   431 Nephele (1897 DN)",95.03,.1695657568223546,3.145073033094123,5.57768911873852,0.0636,18.821,
"   432 Pythia (1897 DO)",46.90,.1457034302663125,2.368897192767419,3.64609115540787,0.2338,8.252,
"   435 Ella (1898 DS)",41.49,.1553256353450033,2.449248506319882,3.83316470025412,0.0831,4.623,
"   437 Rhodia (1898 DP)",13.12,.2487315031593933,2.385863500139766,3.68533177857655,0.7035,56.,
"   438 Zeuxo (1898 DU)",61.14,.06787574926758573,2.554373727135443,4.08258147155161,0.0568,8.831,
"   439 Ohio (1898 EB)",76.57,.06234236230795175,3.132122983859529,5.5432748416381,0.0352,37.46,
"   441 Bathilde (1898 ED)",70.32,.0784212587092839,2.806510218092053,4.70173495893712,0.1410,10.446,
"   442 Eichsfeldia (1899 EE)",66.73,.07070706589995825,2.345395590635896,3.59196717116197,0.0386,11.871,
"   443 Photographica (1899 EF)",26.68,.04011037349835924,2.215633300422107,3.29803323687435,0.1918,19.795,
"   444 Gyptis (1899 EL)",163.08,.1756945035519382,2.770053281027419,4.61041889268708,0.0490,6.214,
"   446 Aeternitas (1899 ER)",45.40,.1271421625701733,2.786502384215624,4.65154611366639,0.2361,15.7413,
"   447 Valentine (1899 ES)",79.22,.04403333796748134,2.984724701042575,5.1566139822798,0.0714,9.651,
"   448 Natalie (1899 ET)",47.76,.187050371829439,3.134923971956571,5.55071234538405,0.0588,8.0646,
"   449 Hamburga (1899 EU)",85.59,.1734382746301525,2.550679756583258,4.07372872499264,0.0393,18.263,
"   450 Brigitta (1899 EV)",33.32,.09832020938437788,3.017329744646008,5.24134036792086,0.1229,10.75,
"   451 Patientia (1899 EY)",224.96,.07554460459235321,3.061641801100895,5.35722356348406,0.0764,9.727,
"   453 Tea (1900 FA)",20.93,.1091558202042302,2.18357791471816,3.22671970982263,0.1827,6.812,
"   454 Mathesis (1900 FC)",81.57,.1093743980751069,2.628366848165113,4.26125156167328,0.0555,8.378,
"   455 Bruchsalia (1900 FG)",84.41,.2935145999979006,2.65903153457369,4.33604153864697,0.0709,11.85,
"   456 Abnoba (1900 FH)",39.76,.1789645435457836,2.787947163025565,4.65516426576989,0.2335,18.281,
"   458 Hercynia (1900 FK)",38.75,.237780292128977,3.001445526614684,5.20000667191069,0.1654,22.3,
"   459 Signe (1900 FM)",29.32,.2084119013867025,2.622588495523886,4.247207017563,0.1370,5.5362,
"   460 Scania (1900 FN)",21.78,.1061733547448175,2.717064087487394,4.47876242142634,0.2144,9.55,
"   462 Eriphyla (1900 FQ)",35.63,.08749927276976829,2.872646776235505,4.86890772804677,0.2829,8.659,
"   463 Lola (1900 FS)",19.97,.2205833205669562,2.397760575232442,3.71293139687572,0.0829,6.206,
"   464 Megaira (1901 FV)",74.04,.205246235904908,2.801283471596964,4.68860655598105,0.0502,12.726,
"   465 Alekto (1901 FW)",73.34,.2065701418658529,3.092652048377063,5.43882134432707,0.0433,10.938,
"   467 Laura (1901 FY)",41.96,.1086874386810383,2.944436822795578,5.05256096820987,0.0633,36.8,
"   468 Lina (1901 FZ)",69.34,.1975676622853358,3.132791874076278,5.54505065325964,0.0430,16.33,
"   469 Argentina (1901 GE)",125.57,.1591437221444369,3.181092920362618,5.67378317288353,0.0399,17.573,
"   470 Kilia (1901 GJ)",26.39,.09466977295025994,2.405416851101661,3.73072919620222,0.2379,290.,
"   471 Papagena (1901 GN)",134.19,.2315357385999646,2.887907693843377,4.90775827415499,0.1994,7.113,
"   472 Roma (1901 GP)",47.27,.09387563078988798,2.54368714150875,4.05698819661582,0.2138,9.8007,
"   474 Prudentia (1901 GD)",37.58,.2105798210095529,2.454136467400669,3.84464518380619,0.0720,8.572,
"   476 Hedwig (1901 GQ)",116.76,.07256480396307499,2.651202252673984,4.3169050093131,0.0493,27.33,
"   477 Italia (1901 GR)",22.51,.1873811770107593,2.416997958432852,3.75770452381653,0.2769,19.413,
"   478 Tergeste (1901 GU)",79.46,.0835807386896093,3.0177362006995,5.24239947304551,0.1798,16.104,
"   479 Caprera (1901 HJ)",72.98,.2186369074410399,2.719724563254737,4.48534225625811,0.0480,9.43,
"   480 Hansa (1901 GL)",56.22,.04551030427163406,2.645260979087448,4.30240203849815,0.2485,16.19,
"   482 Petrina (1902 HT)",46.57,.09839620646486301,3.001712710894799,5.20070103281753,0.2372,11.7922,
"   484 Pittsburghia (1902 HX)",31.61,.05750070750103112,2.667440126626859,4.35662543146288,0.2012,10.63,
"   485 Genua (1902 HZ)",63.88,.1927763560524446,2.747696750874027,4.5547170481129,0.2072,17.59,
"   486 Cremona (1902 JB)",21.85,.1623071166317798,2.351975733596758,3.60709397598471,0.1631,65.15,
"   487 Venetia (1902 JL)",63.15,.08863065355823543,2.669910711883671,4.36267949787241,0.2457,13.34,
"   488 Kreusa (1902 JG)",150.13,.1590608438824385,3.16915834327488,5.64188345161134,0.0589,32.666,
"   489 Comacina (1902 JM)",139.39,.04503069177256765,3.150797108858862,5.59292325033782,0.0427,9.02,
"   490 Veritas (1902 JP)",115.55,.09452673265590725,3.171735612165781,5.64876711202038,0.0622,7.930,
"   491 Carina (1902 JQ)",97.29,.08759141752438482,3.191361288919921,5.70127725506118,0.0743,15.153,
"   492 Gismonda (1902 JR)",51.69,.177473868445766,3.113597171282893,5.49416677562023,0.0795,6.488,
"   493 Griseldis (1902 JS)",46.41,.1751848394009431,3.116545002874566,5.5019711142842,0.0622,51.940,
"   494 Virtus (1902 JV)",85.52,.06356503036585667,2.985847966341565,5.15952520076047,0.0630,5.57,
"   495 Eulalia (1902 KG)",38.85,.1297748689814327,2.487278086229316,3.92278691211418,0.0571,28.967,
"   496 Gryphia (1902 KH)",15.47,.07891714588304387,2.199047537421198,3.2610700575608,0.1676,18.0,
"   498 Tokio (1902 KU)",81.83,.2237107331582493,2.652529052924856,4.32014602224805,0.0694,41.85,
"   500 Selinur (1903 LA)",43.20,.1458840168044596,2.612442953587206,4.22258524624251,0.1804,8.0111,
"   501 Urhixidur (1903 LB)",77.44,.139532264107706,3.169159561400632,5.64188670445805,0.0812,13.1743,
"   502 Sigune (1903 LC)",15.98,.1795532735215278,2.382371592743762,3.67724406054867,0.3405,10.922,
"   503 Evelyn (1903 LF)",81.68,.1765480342136959,2.722452283217266,4.4920917401646,0.0585,38.728,
"   504 Cora (1902 LK)",30.02,.2176613898795976,2.720554156846904,4.48739464879665,0.3407,7.588,
"   505 Cava (1902 LL)",115,.2460389657762464,2.683095228953938,4.39503494778799,0.040,8.1789,
"   506 Marion (1903 LN)",105.94,.1480610355645368,3.038867628572731,5.29755990652044,0.0454,13.546,
"   507 Laodica (1903 LO)",43.78,.09950320208736747,3.153960583099589,5.60134850354004,0.2112,6.737,
"   508 Princetonia (1903 LQ)",142.35,.00815845711297076,3.161100591189658,5.62037995559448,0.0441,52.8,
"   509 Iolanda (1903 LR)",52.99,.09496003270625884,3.062595697733113,5.35972743356478,0.2747,12.306,
"   510 Mabella (1903 LT)",57.44,.1904301685768439,2.6121532357877,4.22188284381143,0.0687,19.4,
"   511 Davida (1903 LU)",326.06,.1882619473718758,3.162706659304556,5.62466383991206,0.0540,5.1297,
"   513 Centesima (1903 LY)",50.15,.08237124693493335,3.0163468453021,5.23877951567178,0.0885,5.23,
"   514 Armida (1903 MB)",106.17,.0414420510924866,3.045955718177988,5.31610536717183,0.0379,21.851,
"   515 Athalia (1903 ME)",38.22,.1715408197947332,3.129308601381035,5.53580512034349,0.0390,10.636,
"   516 Amherstia (1903 MG)",73.10,.2720403925478731,2.680938576968562,4.38973696816957,0.1627,7.49,
"   517 Edith (1903 MH)",91.12,.180585946182835,3.154761480069847,5.60348219594462,0.0387,9.2747,
"   518 Halawe (1903 MO)",15.63,.2282935766567273,2.532515979343568,4.03029182568327,0.2880,14.310,
"   519 Sylvania (1903 MP)",48.25,.1858965897243666,2.788658664137837,4.656946418912,0.1676,17.962,
"   520 Franziska (1903 MV)",28.67,.1102090928729221,3.003494054415249,5.20533119414068,0.1226,16.507,
"   521 Brixia (1904 NB)",115.65,.2825370263400566,2.739787659895284,4.53506546027378,0.0626,28.479,
"   523 Ada (1904 ND)",31.89,.1743202437912275,2.969331925577285,5.11677504386733,0.2512,10.03,
"   524 Fidelio (1904 NN)",71.73,.1283154123590877,2.634506911502357,4.27619218670556,0.0402,14.198,
"   526 Jena (1904 NQ)",41.49,.1346448966231029,3.121780951570908,5.51584230889262,0.0877,9.474,
"   527 Euryanthe (1904 NR)",52.91,.1498044904650491,2.727700100008944,4.50508647536401,0.0576,26.06,
"   529 Preziosa (1904 NT)",32.01,.09668521090717812,3.016171685461829,5.23832319689854,0.1632,27.,
"   530 Turandot (1904 NV)",84.85,.2194895947309677,3.185779023493814,5.68632495793971,0.0472,19.960,
"   531 Zerlina (1904 NW)",15.19,.1968073315540466,2.785898783298437,4.6500347967567,0.1460,16.706,
"   532 Herculina (1904 NY)",222.39,.1757027756220297,2.773283809672423,4.61848648044055,0.1694,9.405,
"   533 Sara (1904 NZ)",31.08,.04606970019067681,2.979362027588298,5.14272284585474,0.2479,11.654,
"   534 Nassovia (1904 OA)",33.12,.05683778047829929,2.886746866184207,4.90479947684486,0.1991,9.382,
"   535 Montague (1904 OC)",74.49,.02418123481629814,2.569421360399077,4.11870984272371,0.0514,10.2482,
"   537 Pauly (1904 OG)",39.11,.2282604834120248,3.075275529245172,5.39304756879485,0.3489,16.252,
"   538 Friederike (1904 OK)",72.49,.1691892983428133,3.158066765161491,5.6122907651354,0.0641,46.728,
"   539 Pamina (1904 OL)",53.97,.2124555427726054,2.7388234512139,4.53267164442884,0.0800,13.903,
"   540 Rosamunde (1904 ON)",19.02,.08976726408901482,2.218676206133052,3.30482974674005,0.2426,9.351,
"   541 Deborah (1904 OO)",57.01,.05012840803667798,2.815743157254042,4.7249558882011,0.0496,29.368,
"   542 Susanna (1904 OQ)",41.57,.1400261246009978,2.908392147526075,4.96006819285242,0.1843,10.069,
"   543 Charlotte (1904 OT)",34.37,.1545330560763501,3.058453518829255,5.34885751617741,0.2599,10.718,
"   544 Jetta (1904 OU)",24.58,.1522333347755813,2.591879119145656,4.17282639306582,0.3208,7.745,
